Date,Meeting,meeting_month,forecast_category, ,Probability
2023-05-02,2023-05-03,May 2023,Hold,Superforecasters,0
2023-05-02,2023-05-03,May 2023,Raise,Superforecasters,99
2023-05-03,2023-05-03,May 2023,Cut,Superforecasters,1
2023-05-03,2023-05-03,May 2023,Hold,Superforecasters,0
2023-05-03,2023-05-03,May 2023,Raise,Superforecasters,99
2023-05-04,2023-06-14,Jun 2023,Cut,Superforecasters,1
2023-05-04,2023-06-14,Jun 2023,Hold,Superforecasters,66
2023-05-04,2023-06-14,Jun 2023,Raise,Superforecasters,33
2023-05-05,2023-06-14,Jun 2023,Cut,Superforecasters,1
2023-05-05,2023-06-14,Jun 2023,Hold,Superforecasters,75
2023-05-05,2023-06-14,Jun 2023,Raise,Superforecasters,24
2023-05-06,2023-06-14,Jun 2023,Cut,Superforecasters,1
2023-05-06,2023-06-14,Jun 2023,Hold,Superforecasters,72
2023-05-06,2023-06-14,Jun 2023,Raise,Superforecasters,27
2023-05-07,2023-06-14,Jun 2023,Cut,Superforecasters,1
2023-05-07,2023-06-14,Jun 2023,Hold,Superforecasters,72
2023-05-07,2023-06-14,Jun 2023,Raise,Superforecasters,27
2023-05-07,2023-06-14,Jun 2023,Cut,Betting market,3.5000000000000004
2023-05-07,2023-06-14,Jun 2023,Raise,Betting market,99.00000000000001
2023-05-08,2023-06-14,Jun 2023,Cut,Superforecasters,1
2023-05-08,2023-06-14,Jun 2023,Hold,Superforecasters,72
2023-05-08,2023-06-14,Jun 2023,Raise,Superforecasters,27
2023-05-08,2023-06-14,Jun 2023,Cut,Betting market,2.5
2023-05-08,2023-06-14,Jun 2023,Raise,Betting market,99.5
2023-05-09,2023-06-14,Jun 2023,Cut,Superforecasters,1
2023-05-09,2023-06-14,Jun 2023,Hold,Superforecasters,72
2023-05-09,2023-06-14,Jun 2023,Raise,Superforecasters,27
2023-05-09,2023-06-14,Jun 2023,Cut,Betting market,3
2023-05-09,2023-06-14,Jun 2023,Raise,Betting market,98
2023-05-10,2023-06-14,Jun 2023,Cut,Superforecasters,1
2023-05-10,2023-06-14,Jun 2023,Hold,Superforecasters,72
2023-05-10,2023-06-14,Jun 2023,Raise,Superforecasters,27
2023-05-10,2023-06-14,Jun 2023,Cut,Betting market,3.5000000000000004
2023-05-10,2023-06-14,Jun 2023,Raise,Betting market,98.50000000000001
2023-05-11,2023-06-14,Jun 2023,Cut,Superforecasters,1
2023-05-11,2023-06-14,Jun 2023,Hold,Superforecasters,76
2023-05-11,2023-06-14,Jun 2023,Raise,Superforecasters,23
2023-05-11,2023-06-14,Jun 2023,Cut,Betting market,2.5
2023-05-11,2023-06-14,Jun 2023,Raise,Betting market,100
2023-05-12,2023-06-14,Jun 2023,Cut,Superforecasters,0
2023-05-12,2023-06-14,Jun 2023,Hold,Superforecasters,78
2023-05-12,2023-06-14,Jun 2023,Raise,Superforecasters,22
2023-05-12,2023-06-14,Jun 2023,Cut,Betting market,2.5
2023-05-12,2023-06-14,Jun 2023,Raise,Betting market,100
2023-05-13,2023-06-14,Jun 2023,Cut,Superforecasters,0
2023-05-13,2023-06-14,Jun 2023,Hold,Superforecasters,78
2023-05-13,2023-06-14,Jun 2023,Raise,Superforecasters,22
2023-05-13,2023-06-14,Jun 2023,Cut,Betting market,2
2023-05-13,2023-06-14,Jun 2023,Raise,Betting market,102
2023-05-14,2023-06-14,Jun 2023,Cut,Superforecasters,0
2023-05-14,2023-06-14,Jun 2023,Hold,Superforecasters,79
2023-05-14,2023-06-14,Jun 2023,Raise,Superforecasters,21
2023-05-15,2023-06-14,Jun 2023,Cut,Superforecasters,0
2023-05-15,2023-06-14,Jun 2023,Hold,Superforecasters,80
2023-05-15,2023-06-14,Jun 2023,Raise,Superforecasters,20
2023-05-15,2023-06-14,Jun 2023,Cut,Betting market,2
2023-05-15,2023-06-14,Jun 2023,Raise,Betting market,101
2023-05-16,2023-06-14,Jun 2023,Cut,Superforecasters,0
2023-05-16,2023-06-14,Jun 2023,Hold,Superforecasters,82
2023-05-16,2023-06-14,Jun 2023,Raise,Superforecasters,18
2023-05-16,2023-06-14,Jun 2023,Cut,Betting market,2
2023-05-16,2023-06-14,Jun 2023,Raise,Betting market,101.49999999999999
2023-05-17,2023-06-14,Jun 2023,Cut,Superforecasters,0
2023-05-17,2023-06-14,Jun 2023,Hold,Superforecasters,82
2023-05-17,2023-06-14,Jun 2023,Raise,Superforecasters,18
2023-05-17,2023-06-14,Jun 2023,Cut,Betting market,1.5
2023-05-17,2023-06-14,Jun 2023,Raise,Betting market,99.5
2023-05-18,2023-06-14,Jun 2023,Cut,Superforecasters,0
2023-05-18,2023-06-14,Jun 2023,Hold,Superforecasters,82
2023-05-18,2023-06-14,Jun 2023,Raise,Superforecasters,18
2023-05-18,2023-06-14,Jun 2023,Cut,Betting market,1.5
2023-05-18,2023-06-14,Jun 2023,Raise,Betting market,100
2023-05-19,2023-06-14,Jun 2023,Cut,Superforecasters,0
2023-05-19,2023-06-14,Jun 2023,Hold,Superforecasters,74
2023-05-19,2023-06-14,Jun 2023,Raise,Superforecasters,26
2023-05-19,2023-06-14,Jun 2023,Cut,Betting market,1.5
2023-05-19,2023-06-14,Jun 2023,Raise,Betting market,101.50000000000001
2023-05-20,2023-06-14,Jun 2023,Cut,Superforecasters,0
2023-05-20,2023-06-14,Jun 2023,Hold,Superforecasters,76
2023-05-20,2023-06-14,Jun 2023,Raise,Superforecasters,24
2023-05-20,2023-06-14,Jun 2023,Cut,Betting market,1.5
2023-05-20,2023-06-14,Jun 2023,Raise,Betting market,100
2023-05-21,2023-06-14,Jun 2023,Cut,Superforecasters,0
2023-05-21,2023-06-14,Jun 2023,Hold,Superforecasters,78
2023-05-21,2023-06-14,Jun 2023,Raise,Superforecasters,22
2023-05-21,2023-06-14,Jun 2023,Cut,Betting market,1.5
2023-05-21,2023-06-14,Jun 2023,Raise,Betting market,101
2023-05-22,2023-06-14,Jun 2023,Cut,Superforecasters,0
2023-05-22,2023-06-14,Jun 2023,Hold,Superforecasters,80
2023-05-22,2023-06-14,Jun 2023,Raise,Superforecasters,20
2023-05-22,2023-06-14,Jun 2023,Cut,Betting market,1.5
2023-05-22,2023-06-14,Jun 2023,Raise,Betting market,101.50000000000001
2023-05-23,2023-06-14,Jun 2023,Cut,Superforecasters,0
2023-05-23,2023-06-14,Jun 2023,Hold,Superforecasters,80
2023-05-23,2023-06-14,Jun 2023,Raise,Superforecasters,20
2023-05-23,2023-06-14,Jun 2023,Cut,Betting market,1.5
2023-05-23,2023-06-14,Jun 2023,Raise,Betting market,100
2023-05-24,2023-06-14,Jun 2023,Cut,Superforecasters,0
2023-05-24,2023-06-14,Jun 2023,Hold,Superforecasters,82
2023-05-24,2023-06-14,Jun 2023,Raise,Superforecasters,18
2023-05-24,2023-06-14,Jun 2023,Cut,Betting market,1.5
2023-05-24,2023-06-14,Jun 2023,Raise,Betting market,99.5
2023-05-25,2023-06-14,Jun 2023,Cut,Superforecasters,0
2023-05-25,2023-06-14,Jun 2023,Hold,Superforecasters,81
2023-05-25,2023-06-14,Jun 2023,Raise,Superforecasters,19
2023-05-25,2023-06-14,Jun 2023,Cut,Betting market,2
2023-05-25,2023-06-14,Jun 2023,Raise,Betting market,96.5
2023-05-26,2023-06-14,Jun 2023,Cut,Superforecasters,0
2023-05-26,2023-06-14,Jun 2023,Hold,Superforecasters,77
2023-05-26,2023-06-14,Jun 2023,Raise,Superforecasters,23
2023-05-26,2023-06-14,Jun 2023,Cut,Betting market,2
2023-05-26,2023-06-14,Jun 2023,Raise,Betting market,98.5
2023-05-27,2023-06-14,Jun 2023,Cut,Superforecasters,0
2023-05-27,2023-06-14,Jun 2023,Hold,Superforecasters,67
2023-05-27,2023-06-14,Jun 2023,Raise,Superforecasters,33
2023-05-27,2023-06-14,Jun 2023,Cut,Betting market,2
2023-05-27,2023-06-14,Jun 2023,Raise,Betting market,102
2023-05-28,2023-06-14,Jun 2023,Cut,Superforecasters,0
2023-05-28,2023-06-14,Jun 2023,Hold,Superforecasters,60
2023-05-28,2023-06-14,Jun 2023,Raise,Superforecasters,40
2023-05-28,2023-06-14,Jun 2023,Cut,Betting market,2
2023-05-28,2023-06-14,Jun 2023,Raise,Betting market,98.5
2023-05-29,2023-06-14,Jun 2023,Cut,Superforecasters,0
2023-05-29,2023-06-14,Jun 2023,Hold,Superforecasters,57.99999999999999
2023-05-29,2023-06-14,Jun 2023,Raise,Superforecasters,42
2023-05-29,2023-06-14,Jun 2023,Cut,Betting market,5
2023-05-29,2023-06-14,Jun 2023,Raise,Betting market,85
2023-05-30,2023-06-14,Jun 2023,Cut,Superforecasters,0
2023-05-30,2023-06-14,Jun 2023,Hold,Superforecasters,57.99999999999999
2023-05-30,2023-06-14,Jun 2023,Raise,Superforecasters,42
2023-05-30,2023-06-14,Jun 2023,Cut,Betting market,2.5
2023-05-30,2023-06-14,Jun 2023,Raise,Betting market,98
2023-05-31,2023-06-14,Jun 2023,Cut,Superforecasters,0
2023-05-31,2023-06-14,Jun 2023,Hold,Superforecasters,53
2023-05-31,2023-06-14,Jun 2023,Raise,Superforecasters,47
2023-05-31,2023-06-14,Jun 2023,Cut,Betting market,2
2023-05-31,2023-06-14,Jun 2023,Raise,Betting market,101
2023-06-01,2023-06-14,Jun 2023,Cut,Superforecasters,0
2023-06-01,2023-06-14,Jun 2023,Hold,Superforecasters,60
2023-06-01,2023-06-14,Jun 2023,Raise,Superforecasters,40
2023-06-01,2023-06-14,Jun 2023,Cut,Betting market,1
2023-06-01,2023-06-14,Jun 2023,Raise,Betting market,101.49999999999999
2023-06-02,2023-06-14,Jun 2023,Cut,Superforecasters,0
2023-06-02,2023-06-14,Jun 2023,Hold,Superforecasters,68
2023-06-02,2023-06-14,Jun 2023,Raise,Superforecasters,32
2023-06-02,2023-06-14,Jun 2023,Cut,Betting market,1
2023-06-02,2023-06-14,Jun 2023,Raise,Betting market,101.49999999999999
2023-06-03,2023-06-14,Jun 2023,Cut,Superforecasters,0
2023-06-03,2023-06-14,Jun 2023,Hold,Superforecasters,68
2023-06-03,2023-06-14,Jun 2023,Raise,Superforecasters,32
2023-06-03,2023-06-14,Jun 2023,Cut,Betting market,0.5
2023-06-03,2023-06-14,Jun 2023,Raise,Betting market,100.50000000000001
2023-06-04,2023-06-14,Jun 2023,Cut,Superforecasters,0
2023-06-04,2023-06-14,Jun 2023,Hold,Superforecasters,67
2023-06-04,2023-06-14,Jun 2023,Raise,Superforecasters,33
2023-06-04,2023-06-14,Jun 2023,Cut,Betting market,0.5
2023-06-04,2023-06-14,Jun 2023,Raise,Betting market,101
2023-06-05,2023-06-14,Jun 2023,Cut,Superforecasters,0
2023-06-05,2023-06-14,Jun 2023,Hold,Superforecasters,68
2023-06-05,2023-06-14,Jun 2023,Raise,Superforecasters,32
2023-06-05,2023-06-14,Jun 2023,Cut,Betting market,0.5
2023-06-05,2023-06-14,Jun 2023,Raise,Betting market,103.50000000000001
2023-06-06,2023-06-14,Jun 2023,Cut,Superforecasters,0
2023-06-06,2023-06-14,Jun 2023,Hold,Superforecasters,71
2023-06-06,2023-06-14,Jun 2023,Raise,Superforecasters,28.999999999999996
2023-06-06,2023-06-14,Jun 2023,Cut,Betting market,1
2023-06-06,2023-06-14,Jun 2023,Raise,Betting market,101
2023-06-07,2023-06-14,Jun 2023,Cut,Superforecasters,0
2023-06-07,2023-06-14,Jun 2023,Hold,Superforecasters,75
2023-06-07,2023-06-14,Jun 2023,Raise,Superforecasters,25
2023-06-07,2023-06-14,Jun 2023,Cut,Betting market,0.5
2023-06-07,2023-06-14,Jun 2023,Raise,Betting market,101.49999999999999
2023-06-08,2023-06-14,Jun 2023,Cut,Superforecasters,0
2023-06-08,2023-06-14,Jun 2023,Hold,Superforecasters,76
2023-06-08,2023-06-14,Jun 2023,Raise,Superforecasters,24
2023-06-08,2023-06-14,Jun 2023,Cut,Betting market,0.5
2023-06-08,2023-06-14,Jun 2023,Raise,Betting market,101.50000000000001
2023-06-09,2023-06-14,Jun 2023,Cut,Superforecasters,0
2023-06-09,2023-06-14,Jun 2023,Hold,Superforecasters,75
2023-06-09,2023-06-14,Jun 2023,Raise,Superforecasters,25
2023-06-09,2023-06-14,Jun 2023,Cut,Betting market,0.5
2023-06-09,2023-06-14,Jun 2023,Raise,Betting market,100.50000000000001
2023-06-10,2023-06-14,Jun 2023,Cut,Superforecasters,0
2023-06-10,2023-06-14,Jun 2023,Hold,Superforecasters,76
2023-06-10,2023-06-14,Jun 2023,Raise,Superforecasters,24
2023-06-10,2023-06-14,Jun 2023,Cut,Betting market,0.5
2023-06-10,2023-06-14,Jun 2023,Raise,Betting market,99.5
2023-06-11,2023-06-14,Jun 2023,Cut,Superforecasters,0
2023-06-11,2023-06-14,Jun 2023,Hold,Superforecasters,75
2023-06-11,2023-06-14,Jun 2023,Raise,Superforecasters,25
2023-06-11,2023-06-14,Jun 2023,Cut,Betting market,0.5
2023-06-11,2023-06-14,Jun 2023,Raise,Betting market,102
2023-06-12,2023-06-14,Jun 2023,Cut,Superforecasters,0
2023-06-12,2023-06-14,Jun 2023,Hold,Superforecasters,77
2023-06-12,2023-06-14,Jun 2023,Raise,Superforecasters,23
2023-06-12,2023-06-14,Jun 2023,Cut,Betting market,0.5
2023-06-12,2023-06-14,Jun 2023,Raise,Betting market,101
2023-06-13,2023-06-14,Jun 2023,Cut,Superforecasters,0
2023-06-13,2023-06-14,Jun 2023,Hold,Superforecasters,79
2023-06-13,2023-06-14,Jun 2023,Raise,Superforecasters,21
2023-06-13,2023-06-14,Jun 2023,Cut,Betting market,0.5
2023-06-13,2023-06-14,Jun 2023,Raise,Betting market,101
2023-06-14,2023-07-26,Jul 2023,Cut,Superforecasters,0
2023-06-14,2023-07-26,Jul 2023,Hold,Superforecasters,46
2023-06-14,2023-07-26,Jul 2023,Raise,Superforecasters,54
2023-06-15,2023-07-26,Jul 2023,Cut,Superforecasters,0
2023-06-15,2023-07-26,Jul 2023,Hold,Superforecasters,43
2023-06-15,2023-07-26,Jul 2023,Raise,Superforecasters,56.99999999999999
2023-06-16,2023-07-26,Jul 2023,Cut,Superforecasters,0
2023-06-16,2023-07-26,Jul 2023,Hold,Superforecasters,36
2023-06-16,2023-07-26,Jul 2023,Raise,Superforecasters,64
2023-06-16,2023-07-26,Jul 2023,Cut,Betting market,1.5
2023-06-16,2023-07-26,Jul 2023,Raise,Betting market,99.50000000000001
2023-06-17,2023-07-26,Jul 2023,Cut,Superforecasters,0
2023-06-17,2023-07-26,Jul 2023,Hold,Superforecasters,35
2023-06-17,2023-07-26,Jul 2023,Raise,Superforecasters,65
2023-06-17,2023-07-26,Jul 2023,Cut,Betting market,1.5
2023-06-17,2023-07-26,Jul 2023,Raise,Betting market,100
2023-06-18,2023-07-26,Jul 2023,Cut,Superforecasters,0
2023-06-18,2023-07-26,Jul 2023,Hold,Superforecasters,34
2023-06-18,2023-07-26,Jul 2023,Raise,Superforecasters,66
2023-06-18,2023-07-26,Jul 2023,Cut,Betting market,2
2023-06-18,2023-07-26,Jul 2023,Raise,Betting market,99
2023-06-19,2023-07-26,Jul 2023,Cut,Superforecasters,0
2023-06-19,2023-07-26,Jul 2023,Hold,Superforecasters,30
2023-06-19,2023-07-26,Jul 2023,Raise,Superforecasters,70
2023-06-19,2023-07-26,Jul 2023,Cut,Betting market,2.5
2023-06-19,2023-07-26,Jul 2023,Raise,Betting market,99
2023-06-20,2023-07-26,Jul 2023,Cut,Superforecasters,0
2023-06-20,2023-07-26,Jul 2023,Hold,Superforecasters,28.000000000000004
2023-06-20,2023-07-26,Jul 2023,Raise,Superforecasters,72
2023-06-20,2023-07-26,Jul 2023,Cut,Betting market,2.5
2023-06-20,2023-07-26,Jul 2023,Raise,Betting market,99
2023-06-21,2023-07-26,Jul 2023,Cut,Superforecasters,1
2023-06-21,2023-07-26,Jul 2023,Hold,Superforecasters,26
2023-06-21,2023-07-26,Jul 2023,Raise,Superforecasters,73
2023-06-21,2023-07-26,Jul 2023,Cut,Betting market,2.5
2023-06-21,2023-07-26,Jul 2023,Raise,Betting market,100.49999999999999
2023-06-22,2023-07-26,Jul 2023,Cut,Superforecasters,0
2023-06-22,2023-07-26,Jul 2023,Hold,Superforecasters,27
2023-06-22,2023-07-26,Jul 2023,Raise,Superforecasters,73
2023-06-22,2023-07-26,Jul 2023,Cut,Betting market,2
2023-06-22,2023-07-26,Jul 2023,Raise,Betting market,101
2023-06-23,2023-07-26,Jul 2023,Cut,Superforecasters,0
2023-06-23,2023-07-26,Jul 2023,Hold,Superforecasters,19
2023-06-23,2023-07-26,Jul 2023,Raise,Superforecasters,81
2023-06-23,2023-07-26,Jul 2023,Cut,Betting market,2
2023-06-23,2023-07-26,Jul 2023,Raise,Betting market,99
2023-06-24,2023-07-26,Jul 2023,Cut,Superforecasters,0
2023-06-24,2023-07-26,Jul 2023,Hold,Superforecasters,19
2023-06-24,2023-07-26,Jul 2023,Raise,Superforecasters,81
2023-06-24,2023-07-26,Jul 2023,Cut,Betting market,2
2023-06-24,2023-07-26,Jul 2023,Raise,Betting market,100
2023-06-25,2023-07-26,Jul 2023,Cut,Superforecasters,0
2023-06-25,2023-07-26,Jul 2023,Hold,Superforecasters,19
2023-06-25,2023-07-26,Jul 2023,Raise,Superforecasters,81
2023-06-25,2023-07-26,Jul 2023,Cut,Betting market,2.5
2023-06-25,2023-07-26,Jul 2023,Raise,Betting market,99.5
2023-06-26,2023-07-26,Jul 2023,Cut,Superforecasters,0
2023-06-26,2023-07-26,Jul 2023,Hold,Superforecasters,17
2023-06-26,2023-07-26,Jul 2023,Raise,Superforecasters,83
2023-06-26,2023-07-26,Jul 2023,Cut,Betting market,2.5
2023-06-26,2023-07-26,Jul 2023,Raise,Betting market,99.5
2023-06-27,2023-07-26,Jul 2023,Cut,Superforecasters,0
2023-06-27,2023-07-26,Jul 2023,Hold,Superforecasters,17
2023-06-27,2023-07-26,Jul 2023,Raise,Superforecasters,83
2023-06-27,2023-07-26,Jul 2023,Cut,Betting market,2
2023-06-27,2023-07-26,Jul 2023,Raise,Betting market,99.5
2023-06-28,2023-07-26,Jul 2023,Cut,Superforecasters,0
2023-06-28,2023-07-26,Jul 2023,Hold,Superforecasters,15
2023-06-28,2023-07-26,Jul 2023,Raise,Superforecasters,85
2023-06-28,2023-07-26,Jul 2023,Cut,Betting market,2
2023-06-28,2023-07-26,Jul 2023,Raise,Betting market,99.5
2023-06-29,2023-07-26,Jul 2023,Cut,Superforecasters,0
2023-06-29,2023-07-26,Jul 2023,Hold,Superforecasters,12
2023-06-29,2023-07-26,Jul 2023,Raise,Superforecasters,88
2023-06-29,2023-07-26,Jul 2023,Cut,Betting market,1.5
2023-06-29,2023-07-26,Jul 2023,Raise,Betting market,100.50000000000001
2023-06-30,2023-07-26,Jul 2023,Cut,Superforecasters,0
2023-06-30,2023-07-26,Jul 2023,Hold,Superforecasters,9
2023-06-30,2023-07-26,Jul 2023,Raise,Superforecasters,91
2023-06-30,2023-07-26,Jul 2023,Cut,Betting market,1.5
2023-06-30,2023-07-26,Jul 2023,Raise,Betting market,94
2023-07-01,2023-07-26,Jul 2023,Cut,Superforecasters,0
2023-07-01,2023-07-26,Jul 2023,Hold,Superforecasters,7.000000000000001
2023-07-01,2023-07-26,Jul 2023,Raise,Superforecasters,93
2023-07-01,2023-07-26,Jul 2023,Cut,Betting market,1.5
2023-07-01,2023-07-26,Jul 2023,Raise,Betting market,99
2023-07-02,2023-07-26,Jul 2023,Cut,Superforecasters,0
2023-07-02,2023-07-26,Jul 2023,Hold,Superforecasters,7.000000000000001
2023-07-02,2023-07-26,Jul 2023,Raise,Superforecasters,93
2023-07-02,2023-07-26,Jul 2023,Cut,Betting market,1.5
2023-07-02,2023-07-26,Jul 2023,Raise,Betting market,100
2023-07-03,2023-07-26,Jul 2023,Cut,Superforecasters,0
2023-07-03,2023-07-26,Jul 2023,Hold,Superforecasters,6
2023-07-03,2023-07-26,Jul 2023,Raise,Superforecasters,94
2023-07-03,2023-07-26,Jul 2023,Cut,Betting market,1
2023-07-03,2023-07-26,Jul 2023,Raise,Betting market,99.5
2023-07-04,2023-07-26,Jul 2023,Cut,Superforecasters,0
2023-07-04,2023-07-26,Jul 2023,Hold,Superforecasters,5
2023-07-04,2023-07-26,Jul 2023,Raise,Superforecasters,95
2023-07-04,2023-07-26,Jul 2023,Cut,Betting market,0.5
2023-07-04,2023-07-26,Jul 2023,Raise,Betting market,99.5
2023-07-05,2023-07-26,Jul 2023,Cut,Superforecasters,0
2023-07-05,2023-07-26,Jul 2023,Hold,Superforecasters,4
2023-07-05,2023-07-26,Jul 2023,Raise,Superforecasters,96
2023-07-05,2023-07-26,Jul 2023,Cut,Betting market,0.5
2023-07-05,2023-07-26,Jul 2023,Raise,Betting market,101.49999999999999
2023-07-06,2023-07-26,Jul 2023,Cut,Superforecasters,0
2023-07-06,2023-07-26,Jul 2023,Hold,Superforecasters,3
2023-07-06,2023-07-26,Jul 2023,Raise,Superforecasters,97
2023-07-06,2023-07-26,Jul 2023,Cut,Betting market,0.5
2023-07-06,2023-07-26,Jul 2023,Raise,Betting market,98.5
2023-07-07,2023-07-26,Jul 2023,Cut,Superforecasters,0
2023-07-07,2023-07-26,Jul 2023,Hold,Superforecasters,3
2023-07-07,2023-07-26,Jul 2023,Raise,Superforecasters,97
2023-07-07,2023-07-26,Jul 2023,Cut,Betting market,0.5
2023-07-07,2023-07-26,Jul 2023,Raise,Betting market,100.50000000000001
2023-07-08,2023-07-26,Jul 2023,Cut,Superforecasters,0
2023-07-08,2023-07-26,Jul 2023,Hold,Superforecasters,2
2023-07-08,2023-07-26,Jul 2023,Raise,Superforecasters,98
2023-07-08,2023-07-26,Jul 2023,Cut,Betting market,1
2023-07-08,2023-07-26,Jul 2023,Raise,Betting market,100
2023-07-09,2023-07-26,Jul 2023,Cut,Superforecasters,0
2023-07-09,2023-07-26,Jul 2023,Hold,Superforecasters,2
2023-07-09,2023-07-26,Jul 2023,Raise,Superforecasters,98
2023-07-09,2023-07-26,Jul 2023,Cut,Betting market,1
2023-07-09,2023-07-26,Jul 2023,Raise,Betting market,100
2023-07-10,2023-07-26,Jul 2023,Cut,Superforecasters,0
2023-07-10,2023-07-26,Jul 2023,Hold,Superforecasters,1
2023-07-10,2023-07-26,Jul 2023,Raise,Superforecasters,99
2023-07-10,2023-07-26,Jul 2023,Cut,Betting market,1
2023-07-10,2023-07-26,Jul 2023,Raise,Betting market,100
2023-07-11,2023-07-26,Jul 2023,Cut,Superforecasters,0
2023-07-11,2023-07-26,Jul 2023,Hold,Superforecasters,0
2023-07-11,2023-07-26,Jul 2023,Raise,Superforecasters,100
2023-07-11,2023-07-26,Jul 2023,Cut,Betting market,1
2023-07-11,2023-07-26,Jul 2023,Raise,Betting market,99.50000000000001
2023-07-12,2023-07-26,Jul 2023,Cut,Superforecasters,0
2023-07-12,2023-07-26,Jul 2023,Hold,Superforecasters,0
2023-07-12,2023-07-26,Jul 2023,Raise,Superforecasters,100
2023-07-12,2023-07-26,Jul 2023,Cut,Betting market,1
2023-07-12,2023-07-26,Jul 2023,Raise,Betting market,99.50000000000001
2023-07-13,2023-07-26,Jul 2023,Cut,Superforecasters,0
2023-07-13,2023-07-26,Jul 2023,Hold,Superforecasters,0
2023-07-13,2023-07-26,Jul 2023,Raise,Superforecasters,100
2023-07-13,2023-07-26,Jul 2023,Cut,Betting market,1
2023-07-13,2023-07-26,Jul 2023,Raise,Betting market,90.5
2023-07-14,2023-07-26,Jul 2023,Cut,Superforecasters,0
2023-07-14,2023-07-26,Jul 2023,Hold,Superforecasters,1
2023-07-14,2023-07-26,Jul 2023,Raise,Superforecasters,99
2023-07-14,2023-07-26,Jul 2023,Cut,Betting market,1
2023-07-14,2023-07-26,Jul 2023,Raise,Betting market,100
2023-07-15,2023-07-26,Jul 2023,Cut,Superforecasters,0
2023-07-15,2023-07-26,Jul 2023,Hold,Superforecasters,1
2023-07-15,2023-07-26,Jul 2023,Raise,Superforecasters,99
2023-07-15,2023-07-26,Jul 2023,Cut,Betting market,0.5
2023-07-15,2023-07-26,Jul 2023,Raise,Betting market,100.49999999999999
2023-07-16,2023-07-26,Jul 2023,Cut,Superforecasters,0
2023-07-16,2023-07-26,Jul 2023,Hold,Superforecasters,1
2023-07-16,2023-07-26,Jul 2023,Raise,Superforecasters,99
2023-07-16,2023-07-26,Jul 2023,Cut,Betting market,1
2023-07-16,2023-07-26,Jul 2023,Raise,Betting market,99.5
2023-07-17,2023-07-26,Jul 2023,Cut,Superforecasters,0
2023-07-17,2023-07-26,Jul 2023,Hold,Superforecasters,0
2023-07-17,2023-07-26,Jul 2023,Raise,Superforecasters,100
2023-07-17,2023-07-26,Jul 2023,Cut,Betting market,0.5
2023-07-17,2023-07-26,Jul 2023,Raise,Betting market,99.5
2023-07-18,2023-07-26,Jul 2023,Cut,Superforecasters,0
2023-07-18,2023-07-26,Jul 2023,Hold,Superforecasters,0
2023-07-18,2023-07-26,Jul 2023,Raise,Superforecasters,100
2023-07-18,2023-07-26,Jul 2023,Cut,Betting market,1
2023-07-18,2023-07-26,Jul 2023,Raise,Betting market,101
2023-07-19,2023-07-26,Jul 2023,Cut,Superforecasters,0
2023-07-19,2023-07-26,Jul 2023,Hold,Superforecasters,0
2023-07-19,2023-07-26,Jul 2023,Raise,Superforecasters,100
2023-07-19,2023-07-26,Jul 2023,Cut,Betting market,1
2023-07-19,2023-07-26,Jul 2023,Raise,Betting market,99
2023-07-20,2023-07-26,Jul 2023,Cut,Superforecasters,0
2023-07-20,2023-07-26,Jul 2023,Hold,Superforecasters,0
2023-07-20,2023-07-26,Jul 2023,Raise,Superforecasters,100
2023-07-20,2023-07-26,Jul 2023,Cut,Betting market,0.5
2023-07-20,2023-07-26,Jul 2023,Raise,Betting market,99.5
2023-07-21,2023-07-26,Jul 2023,Cut,Superforecasters,0
2023-07-21,2023-07-26,Jul 2023,Hold,Superforecasters,0
2023-07-21,2023-07-26,Jul 2023,Raise,Superforecasters,100
