Date,Quote,Significance,Central Banker,geo,Source..link,Stance,Position,Voter,Scale value,Active
2025-08-21T00:00:00Z,I think we're in a really good spot and I think we really have to have very definitive data to be moving that policy right now.,NA,Jeffrey Schmid,Fed,NA,Hawkish,Kansas City,Yes,75,Yes
2025-08-21T00:00:00Z,"For me, what the decision really comes down to is that inflation is too high.",Hammack suggests that she would not support a September rate cut.,Beth Hammack,Fed,NA,Hawkish,Cleveland,No,75,Yes
2025-08-21T00:00:00Z,[If] the [data suggests rising] risks of worsening labor market conditions relative to those risks of elevated inflation…then it may be appropriate soon to begin dialing back [interest rates].,NA,Susan Collins,Fed,NA,Dovish,Boston,Yes,25,Yes
2025-08-15T00:00:00Z,I feel like we still need another one at least to figure out if we're still on the golden path.,Goolsbee indicates that he is open to further rate cuts subject to a benign inflation print.,Austan Goolsbee,Fed,NA,Centrist,Chicago,Yes,50,Yes
2025-08-14T00:00:00Z,The underlying dynamics still feel very healthy to me. People have jobs. Real wages are going up.,NA,Thomas Barkin,Fed,NA,Hawkish,Richmond,No,75,Yes
2025-08-14T00:00:00Z,"Fifty sounds, to me, like we see an urgent — I'm worried it would send off an urgency signal that I don't feel about the strength of the labor market.","Daly indicates that the debate is still between one cut and none, not between one and two cuts.",Mary Daly,Fed,NA,Centrist,San Francisco,No,50,Yes
2025-08-14T00:00:00Z,"For me, it’s too early to say exactly what policy I will be able to support.",NA,Alberto Musalem,Fed,NA,Centrist,St. Louis,Yes,50,Yes
2025-08-13T00:00:00Z,"For the rest of this year, I still have one cut on my outlook. That also is predicated on the notion that labor markets stay solid. If they weaken considerably, that balance of risks starts to look differently.","Bostic suggests that the risks to the US economy are to the downside, with more than one rate cut possible this year.",Raphael Bostic,Fed,NA,Centrist,Atlanta,No,50,Yes
2025-08-12T00:00:00Z,"With the economy still showing momentum, growing business optimism, and inflation still stuck above our objective, retaining a modestly restrictive monetary policy stance remains appropriate for the time being.",Schmid suggests that he still sees no need for a rate reduction.,Jeffrey Schmid,Fed,NA,Hawkish,Kansas City,Yes,75,Yes
2025-08-09T00:00:00Z,Taking action at last week's meeting would have proactively hedged against the risk of a further erosion in labor market conditions and a further weakening in economic activity.,NA,Michelle Bowman,Fed,NA,Dove,Board of governors,Yes,0,Yes
2025-08-07T00:00:00Z,The employment number did say that the risk on the employment side is much higher than it had been...I will definitely be looking carefully.,NA,Raphael Bostic,Fed,NA,Dovish,Atlanta,No,25,Yes
2025-08-07T00:00:00Z,The labor market has softened. And I would see additional slowing as unwelcome. All this means that we will likely need to adjust policy in the coming months.,Daly indicates that she would be supportive of near-term rate reductions.,Mary Daly,Fed,NA,Dovish,San Francisco,No,25,Yes
2025-08-06T00:00:00Z,In the near term it may become appropriate to start adjusting the federal funds rate.,NA,Neel Kashkari,Fed,NA,Dovish,Minneapolis,No,25,Yes
2025-08-06T00:00:00Z,These revisions are somewhat typical of turning points.,NA,Lisa Cook,Fed,NA,Dovish,Board of governors,Yes,25,Yes
2025-08-01T00:00:00Z,"In my view, it is also important that the Committee's approach to monetary policy decision making is consistent over time—especially when we are facing shifting economic conditions.",NA,Michelle Bowman,Fed,NA,Dovish,Board of governors,Yes,25,Yes
2025-08-01T00:00:00Z,"I believe that the wait and see approach is overly cautious, and, in my opinion, does not properly balance the risks to the outlook and could lead to policy falling behind the curve.",Waller reiterates that he believes the policy stance is too restrictive at the moment.,Christopher Waller,Fed,NA,Dovish,Board of governors,Yes,25,Yes
2025-08-01T00:00:00Z,"I would say the state of the labor market is one [that] still I would describe as solid, but we’re definitely seeing [a] slowing of job growth.",NA,John Williams,Fed,NA,Dovish,President,Yes,25,Yes
2025-08-01T00:00:00Z,"What we have is a labour market that [...] it looks like a healthy labour market that is still well in balance, but one with some disappointing signs that we should be watching carefully.",Hammack indicates that her assessment of the economy has not necessarily changed as a result of the weak jobs print.,Beth Hammack,Fed,NA,Centrist,Cleveland,No,50,Yes
2025-08-01T00:00:00Z,"The numbers today and the revisions, in an important way, suggest that maybe the economy and the labor market are weakening more broadly than certainly what we're seeing.","Bostic, normally a hawk, indicates that the labour market data has led him to give greater weight to the probability that the economy is faltering.",Raphael Bostic,Fed,NA,Dovish,Atlanta,No,25,Yes
2025-07-30T00:00:00Z,Downside risks to the labor market are certainly apparent.,"Despite strong data, Powell indicates some concern about the labour market, suggesting that the Fed is open to cutting in September as long as inflation does not surprise to the upside.",Jerome Powell,Fed,NA,Dovish,Chair,Yes,25,Yes
2025-07-18T00:00:00Z,"With inflation near target and the upside risks to inflation limited, we should not wait until the labor market deteriorates before we cut the policy rate.","Waller argues in favour of a July cut, indicating that he will be supporting this at the upcoming meeting.",Christopher Waller,Fed,NA,Dovish,Board of governors,Yes,25,Yes
2025-07-18T00:00:00Z,"Overall, I still think that what's under there could lead rates to be a fair bit lower over the next year, kind of timeframe.",NA,Austan Goolsbee,Fed,NA,Dovish,Chicago,Yes,25,Yes
2025-07-17T00:00:00Z,"It's important to note that it’s still early days for the effects of tariffs, which take time to come into full force.","Williams suggests that patience is still needed as the Fed hasn't had time to assess the impact of ""liberation day"" on the economy.",John Williams,Fed,NA,Hawkish,President,Yes,75,Yes
2025-07-17T00:00:00Z,"At the same time, you can’t wait forever, because if we wait til inflation is 2%, well then we’ve lost, we’ve likely injured the economy in some way that was completely unnecessary.",Daly suggests she would support resuming cuts later this year.,Mary Daly,Fed,NA,Dovish,San Francisco,No,25,Yes
2025-07-17T00:00:00Z,"Given the stability in the employment side of our mandate, with the unemployment rate still at historically low levels, elevated short-run inflation expectations and goods inflation rising due to the upward pressure from tariffs, I find it appropriate to hold our policy rate at the current level for some time.",NA,Adriana Kugler,Fed,NA,Hawkish,Board of governors,Yes,75,Yes
2025-07-17T00:00:00Z,"With inflation near target and the upside risks to inflation limited, we should not wait until the labor market deteriorates before we cut the policy rate.","Waller argues in favour of a July cut, indicating that he will be supporting this at the upcoming meeting.",Christopher Waller,Fed,Speech by Governor Waller on the economic outlook - Federal Reserve Board,Dove,Board of governors,Yes,0,Yes
2025-07-16T00:00:00Z,"The headline number moved away from our target, not towards it...We've seen the highest increase in prices that we've seen all year.","Bostic, reflecting on the CPI figure, indicates that the latest data makes another cut less likely in the near-term.",Raphael Bostic,Fed,NA,Hawkish,Atlanta,No,75,Yes
2025-07-16T00:00:00Z,We'll be looking at the data over the course of the summer and into the fall before we really have a good read on how they're affecting prices overall.,NA,Lorie Logan,Fed,NA,Hawkish,Dallas,No,75,Yes
2025-07-16T00:00:00Z,"It's important to note that it’s still early days for the effects of tariffs, which take time to come into full force.","Williams suggests that patience is still needed as the Fed hasn't had time to assess the impact of ""liberation day"" on the economy.",John Williams,Fed,Summer of ’25: The Data - FEDERAL RESERVE BANK of NEW YORK,Hawkish,President,Yes,75,Yes
2025-07-15T00:00:00Z,"In my view, an ‘actively patient’ approach to monetary policy remains appropriate at this time.",NA,Susan Collins,Fed,NA,Hawkish,Boston,Yes,75,Yes
2025-07-14T00:00:00Z,I think it’s important that we wait and see how all the new policies that have been put forward are going to impact inflation.,NA,Beth Hammack,Fed,NA,Hawkish,Cleveland,No,75,Yes
2025-07-11T00:00:00Z,"I think as we progress through the year, I’m going to get more comfortable understanding what the total impact of tariffs may be.",NA,Alberto Musalem,Fed,NA,Hawkish,St. Louis,Yes,75,Yes
2025-07-10T00:00:00Z,I see two cuts as a likely outcome but again there’s uncertainty bands around everyone’s projections.,"Daly suggests that the Fed will reduce rates this year, though not until the autumn.",Mary Daly,Fed,NA,Centrist,San Francisco,No,50,Yes
2025-07-10T00:00:00Z,We're just too tight and we could consider cutting the policy rate in July.,Waller reiterates that he will vote for a cut at the next meeting.,Christopher Waller,Fed,NA,Dovish,Board of governors,Yes,25,Yes
2025-07-03T00:00:00Z,I believe a period characterized by such widespread uncertainty is no time for significant shifts in monetary policy.,NA,Raphael Bostic,Fed,NA,Hawk,Atlanta,No,100,Yes
2025-07-01T00:00:00Z,I wouldn’t take any meeting off the table or put it directly on the table. It’s going to depend on how the how the data evolve.,Powell does not rule out July but hints that the next cut would be later than that.,Jerome Powell,Fed,NA,Centrist,Chair,Yes,50,Yes
2025-06-27T00:00:00Z,We still need to get a better assessment of what impact tariffs are going to have on the economy...We just don't know yet.,NA,Neel Kashkari,Fed,NA,Centrist,Minneapolis,No,50,Yes
2025-06-26T00:00:00Z,"Given the strength in today’s economy, we have time to track developments patiently and allow the visibility to improve",NA,Thomas Barkin,Fed,NA,Centrist,Richmond,No,50,Yes
2025-06-26T00:00:00Z,"My modal outlook has been for some time that we would begin to be able to adjust the rates in the fall, and I haven’t really changed that view.",Daly suggests that a rate cut later this year may be appropriate if tariffs do not put pressure on prices.,Mary Daly,Fed,NA,Dovish,San Francisco,No,25,Yes
2025-06-26T00:00:00Z,We’re only going to have really one more month of data before the July meeting [...] I expect to want to see more information than that.,NA,Susan Collins,Fed,NA,Centrist,Boston,Yes,50,Yes
2025-06-26T00:00:00Z,Monetary policy is well positioned to allow us to wait and see how economic conditions unfold.,NA,Michael Barr,Fed,NA,Centrist,Board of governors,Yes,50,Yes
2025-06-25T00:00:00Z,It may well be the case that policy remains on hold for quite some time before the committee initiates very modest cuts to return policy to a neutral setting,NA,Beth Hammack,Fed,NA,Hawkish,Cleveland,No,75,Yes
2025-06-25T00:00:00Z,"With all this uncertainty, the current posture of monetary policy, which has been characterized as ‘wait-and-see,’ is appropriate.",NA,Jeffrey Schmid,Fed,NA,Centrist,Kansas City,Yes,50,Yes
2025-06-25T00:00:00Z,"For the time being, we are well positioned to wait to learn more about the likely course of the economy before considering any adjustments to our policy stance.",Powell takes a July rate cut off the table.,Jerome Powell,Fed,NA,Centrist,Chair,Yes,50,Yes
2025-06-24T00:00:00Z,"The Federal Reserve has basically been in wait and see mode, saying we need to get more clarity on how this is all playing out in the economy before we are confident on what tariffs are going to do to inflation.",NA,Neel Kashkari,Fed,NA,Centrist,Minneapolis,No,50,Yes
2025-06-24T00:00:00Z,I'm more concerned about what happens if we don't get to our 2% mandate. Because of that I'm willing to stay in this restrictive posture for longer just to be absolutely sure.,NA,Raphael Bostic,Fed,NA,Hawkish,Atlanta,No,75,Yes
